number_staff 7
number_drone 7
Customers 500
Coordinate X		 Coordinate Y 		Demand		OnlyServicedByStaff		 ServiceTimeByTruck(s)		 ServiceTimeByDrone(s)
-3327.0911351608147	-5582.425191354903	0	0	0	0
15014.240583166222	-3273.738493164146	0	0	0	0
-3145.866377051922	13573.118842842945	0	0	0	0
4069.890204660947	-5234.332152112811	0	0	0	0
-7058.145543542962	4365.940219949626	0	0	0	0
-11912.081189114851	-2290.5284062293276	0	0	0	0
5312.8986004439985	-13309.244823570987	0	0	0	0
-4893.534688250963	14002.287753243625	0	0	0	0
7512.465579915109	-3223.563708693743	0	0	0	0
2726.699277436556	2326.325233168096	0	0	0	0
-9875.220573110899	-1897.982531353932	0	0	0	0
-15517.221544508788	2145.5638120571957	0	0	0	0
-15895.610389752992	8904.792215998277	0	0	0	0
3289.8515732785518	-13195.470926933636	0	0	0	0
8682.215982693217	1329.6993062910706	0	0	0	0
7180.93127279963	10035.625784996246	0	0	0	0
-12190.622542059136	11855.135812752638	0	0	0	0
9713.192140143141	-13157.752702542462	0	0	0	0
-15030.543105908531	-7756.230234562937	0	0	0	0
2555.9352985293735	4286.389659253504	0	0	0	0
2010.0762093715764	-1350.3075660118175	0	0	0	0
-4335.007982695625	14576.158030057468	0	0	0	0
-3138.424570473257	12422.849722761819	0	0	0	0
-8229.92399097179	-1266.199734813053	0	0	0	0
2370.2898862283514	-7886.624669906313	0	0	0	0
-13360.295859185277	-2471.285449708442	0	0	0	0
-10343.835686952241	2380.7300496304442	0	0	0	0
13906.130070240446	-5536.879552053956	0	0	0	0
-5355.647492597125	3706.3696363802133	0	0	0	0
-2062.0701019124317	12477.31879326276	0	0	0	0
3642.976847485456	6124.818340220312	0	0	0	0
-9195.436497723327	1953.8543272369068	0	0	0	0
-967.6225357627459	8759.224109264624	0	0	0	0
-11736.941648417176	-12231.151158697447	0	0	0	0
-4579.229613942779	-8331.269032867927	0	0	0	0
-8005.038471277736	-1714.0650016115123	0	0	0	0
14543.742179504214	-9799.578421754215	0	0	0	0
1390.7869092453857	-11746.766874258596	0	0	0	0
-11736.333211266126	-3327.0160473165884	0	0	0	0
6485.3116760317325	9947.675261013663	0	0	0	0
-10152.0994734237	-5392.049470036367	0	0	0	0
401.3811866366079	-14517.268284930802	0	0	0	0
2592.0738779651874	-6102.101132497103	0	0	0	0
776.3979673444004	-8767.249405365606	0	0	0	0
-15374.117960213562	1948.545937579332	0	0	0	0
7014.5224963834535	-3498.8002064280804	0	0	0	0
13246.052757441792	-6038.675861096127	0	0	0	0
8370.172564330587	-1994.8722437564363	0	0	0	0
480.9925375882849	2238.1481942877213	0	0	0	0
1384.8974311701365	-8364.672763884391	0	0	0	0
-10730.821608217368	14185.661150539278	0	0	0	0
-10058.474037626504	7431.225921193897	0	0	0	0
-3774.266513278963	-1691.6862859087664	0	0	0	0
12088.13282612529	679.1481910557063	0	0	0	0
-586.5209548800086	-9025.128184181638	0	0	0	0
3800.277312459728	10129.815327689268	0	0	0	0
5813.6473762912265	704.2343454953838	0	0	0	0
11938.481593290971	-6047.322198765323	0	0	0	0
-12100.160012325408	3890.483054209281	0	0	0	0
-11686.654584053007	3857.598510720768	0	0	0	0
-2598.6918735158447	5018.057948544695	0	0	0	0
5241.520169589909	-9777.259742105834	0	0	0	0
-6521.565915339218	13686.44521942428	0	0	0	0
2657.8192229305005	10804.535699588934	0	0	0	0
11175.263530550525	-15854.706471038235	0	0	0	0
-3377.169120828498	-1053.7987255749533	0	0	0	0
-6022.952488720149	-11847.38294602531	0	0	0	0
-14523.841831128348	-5222.251412791059	0	0	0	0
-12325.058475831045	-10802.455531619647	0	0	0	0
5060.765147982563	-4315.1088726615135	0	0	0	0
15434.880051019658	3569.072279835618	0	0	0	0
-12434.954912187435	4028.046905976156	0	0	0	0
2009.9334168967005	-12796.45104315793	0	0	0	0
220.1874763760742	9190.291605955385	0	0	0	0
-10282.8799655533	-2528.251956669679	0	0	0	0
13677.649268087642	-1107.9945651145702	0	0	0	0
1031.296566972357	-10544.319335605669	0	0	0	0
9773.290916093407	-6646.87011736272	0	0	0	0
11268.68366086819	6493.244915660308	0	0	0	0
-10797.543400891996	12727.920508550982	0	0	0	0
-100.30567605652654	13334.385614601491	0	0	0	0
12614.803628808959	12893.349803301495	0	0	0	0
8711.420977006392	3706.3864110986865	0	0	0	0
-1827.8282073470175	-14678.656852926228	0	0	0	0
-4414.375606917187	14918.646259577665	0	0	0	0
3371.533815933813	-9178.670084401334	0	0	0	0
-13909.017117807876	11344.769104287836	0	0	0	0
11878.081247957372	1178.4239810128872	0	0	0	0
932.0436136598131	-13761.709498547023	0	0	0	0
